region,code,countryname,year,survname,ref_year,cpi_domain,cpi_domain_value,cpi2021_unadj,cpi2017_unadj,cpi2011_unadj,cpi2011,cpi2017,cpi2021,version,comparability,cur_adj,survey_coverage,cpi_replication,cpi_domain_var,comparable,cpi2005,cpi_data_level,ref_year_SM25,cpi2011_SM25,cpi2017_SM25,cpi2021_SM25,change_cpi2021,change_icp2021,change_cpi2017,change_icp2017,change_cpi2011,change_icp2011,cpi_id
EAP,IDN,Indonesia,2020,SUSENAS,2020,National,1,.98286351,1.08173,1.4598402,1.4753761570834,1.09009012652992,.971704923672442,14-Dec-25,6,1,N,,,,,2,2020,1.4753762,1.0900901,.97170492,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,IDN,Indonesia,2021,SUSENAS,2021,National,1,.99628519,1.0965018,1.4797753,1.51269729330459,1.11766506185083,.969399849786713,14-Dec-25,6,1,N,,,,,2,2021,1.5126973,1.1176651,.96939985,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,IDN,Indonesia,2022,SUSENAS,2022,National,1,1.0225648,1.1254248,1.5188082,1.55763642307546,1.15086859535168,1.02588277187971,14-Dec-25,6,1,N,,,,,2,2022,1.5576364,1.1508686,1.0258828,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,IDN,Indonesia,2023,SUSENAS,2023,National,1,1.0733406,1.1813083,1.5942252,1.64734610896339,1.21715111074346,1.08496692005433,14-Dec-25,6,1,N,,,,,2,2023,1.6473461,1.2171511,1.0849669,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,IDN,Indonesia,2024,SUSENAS,2024,National,1,1.1069632,1.218313,1.6441646,1.69188562347644,1.25005938622156,1.11430131409515,14-Dec-25,6,1,N,,,,,2,2024,1.6918856,1.2500594,1.1143013,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,1977,NSS,1977.5,National,1,.04234709,.05117865,.0748007,.0748006999492645,.0511786453425884,.0423470847308636,12-Jun-25,0,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,1983,NSS,1983,National,1,.06910151,.08351275,.12205896,.12205895781517,.0835127532482147,.0691015124320984,12-Jun-25,1,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,1987,NSS-SCH1,1987.5,National,1,.09781585,.11821552,.17277916,.172779157757759,.118215523660183,.0978158488869667,12-Jun-25,2,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,1993,NSS-SCH1,1993.5,National,1,.16930217,.20461044,.29905057,.299050569534302,.20461043715477,.16930216550827,12-Jun-25,3,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2004,NSS-SCH1,2004.5,National,1,.335989,.40606011,.59348148,.593481481075287,.406060099601746,.335988998413086,12-Jun-25,3,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2009,NSS-SCH1,2009.5,National,1,.49616917,.59964615,.87641922,.876419246196747,.599646151065826,.496169179677963,12-Jun-25,3,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2011,NSS-SCH2,2011.5,National,1,.59053803,.7136958,1.0431097,1.04310965538025,.713695824146271,.590538024902344,12-Jun-25,7,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2015,CPHS,2015.25,National,1,.77279067,.93395755,1.3650356,1.36503565311432,.933957576751709,.772790670394897,12-Jun-25,4,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2016,CPHS,2016.25,National,1,.80770622,.9761548,1.4267095,1.42670941352844,.976154804229736,.807706236839294,12-Jun-25,4,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2017,CPHS,2017.25,National,1,.8367853,1.0112984,1.4780739,1.47807395458221,1.01129841804504,.836785316467285,12-Jun-25,5,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2018,CPHS,2018.25,National,1,.86524457,1.0456929,1.5283436,1.52834355831146,1.04569292068481,.865244567394257,12-Jun-25,5,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2019,CPHS,2019.25,National,1,.90656475,1.0956305,1.6013304,1.60133039951324,1.09563040733337,.906564772129059,12-Jun-25,6,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2020,CPHS,2020.25,National,1,.96245029,1.163171,1.700045,1.70004498958588,1.16317105293274,.962450265884399,12-Jun-25,6,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2021,CPHS,2021.25,National,1,1.0153918,1.2271536,1.7935594,1.79355931282043,1.22715353965759,1.01539182662964,12-Jun-25,6,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2022,HCES,2022.58,National,1,1.1019059,1.3317104,1.9463755,1.94637548923492,1.33171033859253,1.1019059419632,12-Jun-25,7,1,N,,,,,2,,,,,0,0,0,0,0,0,CPI_v13_M_v01_A
SAR,IND,India,2023,HCES,2023.58,National,1,1.158153,1.3996879,2.0457288,2.04572868347168,1.3996878862381,1.1581529378891,12-Jun-25,7,1,N,,,,,2,,,,,1,1,1,1,1,1,CPI_v13_M_v01_A
ECA,IRL,Ireland,1987,SIDPUSS-LIS,1987,National,1,.51052573,.52813009,.54114888,.426262976248577,.416008069234812,.402141120940944,14-Dec-25,0,1.2695189,N,,,,,2,1987,.42626298,.41600807,.40214112,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,1994,LIS-ECHP-LIS,1994,National,1,.6192642,.64061816,.65640987,.517054055441066,.504614923836668,.487794411027799,14-Dec-25,1,1.2695189,N,,,,,2,1994,.51705406,.50461492,.48779441,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,1995,LIS-ECHP-LIS,1995,National,1,.63489972,.65679284,.67298327,.530108920193731,.517355718563139,.500110512209216,14-Dec-25,1,1.2695189,N,,,,,2,1995,.53010892,.51735572,.50011051,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,1996,LIS-ECHP-LIS,1996,National,1,.64604697,.66832447,.68479916,.539416301302701,.526439185485017,.508891196624095,14-Dec-25,1,1.2695189,N,,,,,2,1996,.5394163,.52643919,.5088912,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2000,LIS-ECHP-LIS,2000,National,1,.72083333,.74568968,.76407148,.601859105726381,.58737975962194,.567800416436306,14-Dec-25,1,1.2695189,N,,,,,2,2000,.60185911,.58737976,.56780042,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2002,SILC-LIS,2002,National,1,.79079459,.81806339,.83822926,.838229263538497,.818063394971973,.790794590258526,14-Dec-25,2,1,N,,,,,2,2002,.83822926,.81806339,.79079459,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2003,EU-SILC,2003,National,1,.81841083,.84663192,.86750203,.867502027333666,.84663192338316,.818410833520442,14-Dec-25,3,1,N,,,,,2,2003,.86750203,.84663192,.81841083,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2004,EU-SILC,2004,National,1,.83624028,.86507617,.88640094,.886400943361133,.8650761749492,.836240276139973,14-Dec-25,3,1,N,,,,,2,2004,.88640094,.86507617,.83624028,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2005,EU-SILC,2005,National,1,.85678296,.88632722,.90817585,.908175846086316,.88632722358636,.856782955842886,14-Dec-25,3,1,N,,,,,2,2005,.90817585,.88632722,.85678296,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2006,EU-SILC,2006,National,1,.89050389,.92121095,.94391949,.943919486954387,.921210954647904,.890503894808071,14-Dec-25,3,1,N,,,,,2,2006,.94391949,.92121095,.89050389,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2007,EU-SILC,2007,National,1,.93401163,.96621896,.99003698,.990036975590159,.966218962554596,.934011634415641,14-Dec-25,3,1,N,,,,,2,2007,.99003698,.96621896,.93401163,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2008,EU-SILC,2008,National,1,.97170539,1.0052125,1.0299917,1.02999174187021,1.00521250903422,.971705394826636,14-Dec-25,3,1,N,,,,,2,2008,1.0299917,1.0052125,.97170539,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2009,EU-SILC,2009,National,1,.92848837,.96050524,.98418241,.984182407951612,.960505242350812,.928488371725763,14-Dec-25,3,1,N,,,,,2,2009,.98418241,.96050524,.92848837,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2010,EU-SILC,2010,National,1,.91996123,.95168406,.97514377,.975143773295738,.951684056460353,.919961225633279,14-Dec-25,3,1,N,,,,,2,2010,.97514377,.95168406,.91996123,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2011,EU-SILC,2011,National,1,.94341086,.9759423,1,1,.975942299507182,.943410859840743,14-Dec-25,3,1,N,,,,,2,2011,1,.9759423,.94341086,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2012,EU-SILC,2012,National,1,.95939921,.99248198,1.0169474,1.01694739348129,.992481977671961,.959399214896982,14-Dec-25,3,1,N,,,,,2,2012,1.0169474,.99248198,.95939921,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2013,EU-SILC,2013,National,1,.96434104,.99759422,1.0221857,1.02218565168548,.997594215429172,.964341044573466,14-Dec-25,3,1,N,,,,,2,2013,1.0221857,.99759422,.96434104,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2014,EU-SILC,2014,National,1,.96618213,.99949879,1.0241372,1.02413717423166,.999498788830433,.966182132136759,14-Dec-25,3,1,N,,,,,2,2014,1.0241372,.99949879,.96618213,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2015,EU-SILC,2015,National,1,.96298446,.99619085,1.0207477,1.0207476955354,.996190853197477,.962984461125511,14-Dec-25,3,1,N,,,,,2,2015,1.0207477,.99619085,.96298446,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2016,EU-SILC,2016,National,1,.96317825,.99639132,1.0209531,1.02095310721433,.996391323143758,.963178248734151,14-Dec-25,3,1,N,,,,,2,2016,1.0209531,.99639132,.96317825,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2017,EU-SILC,2017,National,1,.96666664,1,1.0246507,1.02465074062777,1,.966666636252096,14-Dec-25,3,1,N,,,,,2,2017,1.0246507,1,.96666664,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2018,EU-SILC,2018,National,1,.97122089,1.0047113,1.0294782,1.0294781754741,1.00471129786465,.971220890711299,14-Dec-25,3,1,N,,,,,2,2018,1.0294782,1.0047113,.97122089,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2019,EU-SILC,2019,National,1,.98032947,1.014134,1.0391331,1.03913311956433,1.01413396620168,.980329469817176,14-Dec-25,3,1,N,,,,,2,2019,1.0391331,1.014134,.98032947,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2020,EU-SILC,2020,National,1,.9771318,1.010826,1.0357436,1.03574364086807,1.01082603056873,.977131798805929,14-Dec-25,3,1,N,,,,,2,2020,1.0357436,1.010826,.9771318,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2021,EU-SILC,2021,National,1,1,1.0344828,1.0599836,1.05998355813798,1.03448279116898,1,14-Dec-25,3,1,N,,,,,2,2021,1.0599836,1.0344828,1,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2022,EU-SILC,2022,National,1,1.0782945,1.1154772,1.1429745,1.14297448907472,1.11547715114563,1.07829454551401,14-Dec-25,3,1,N,,,,,2,2022,1.1429745,1.1154772,1.0782945,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,IRL,Ireland,2023,EU-SILC,2023,National,1,1.1462209,1.1857458,1.2149753,1.21497533720697,1.18574582443828,1.14622092755972,14-Dec-25,3,1,N,,,,,2,,,,,1,1,1,1,1,1,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",1986,SECH,1986,National,1,.00133851,.00413843,.01093392,.010933921994302,.00413842527466811,.00133850827044023,14-Dec-25,0,1,N,,,,,2,1986,.01093392,.00413843,.00133851,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",1990,SECH,1990,National,1,.00291589,.00901541,.02381917,.0238191666797052,.00901541473043195,.00291589345638229,14-Dec-25,0,1,N,,,,,2,1990,.02381917,.00901541,.00291589,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",1994,SECH,1994,National,1,.00684549,.02116502,.05591902,.0559190157783293,.0211650191351466,.00684549104458371,14-Dec-25,0,1,N,,,,,2,1994,.05591902,.02116502,.00684549,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",1998,SECH,1998,National,1,.01827034,.05648859,.14924563,.149245626022781,.0564885931313768,.0182703429622623,14-Dec-25,0,1,N,,,,,2,1998,.14924563,.05648859,.01827034,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2005,HEIS,2005.23,National,1,.04899794,.15149277,.40025132,.400251319552625,.151492774314564,.0489979443565623,14-Dec-25,1,1,N,,,,,2,2005.23,.40025132,.15149277,.04899794,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2006,HEIS,2006.23,National,1,.05479327,.16941087,.44759181,.447591809890425,.169410871940579,.0547932699384407,14-Dec-25,1,1,N,,,,,2,2006.23,.44759181,.16941087,.05479327,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2009,HEIS,2009.23,National,1,.09009112,.27854544,.73593067,.735930673867872,.278545438930832,.0900911213703678,14-Dec-25,1,1,N,,,,,2,2009.23,.73593067,.27854544,.09009112,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2011,HEIS,2011.23,National,1,.13021152,.40259046,1.0636637,1.06366368801028,.402590460449817,.130211523743324,14-Dec-25,2,1,N,,,,,2,2011.23,1.0636637,.40259046,.13021152,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2012,HEIS,2012.23,National,1,.16856,.521157,1.3769223,1.37692227887064,.521156997745311,.168559996950976,14-Dec-25,2,1,N,,,,,2,2012.23,1.3769223,.521157,.16856,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2013,HEIS,2013.23,National,1,.22387203,.69217178,1.8287517,1.82875171120683,.692171784899772,.223872027924443,14-Dec-25,2,1,N,,,,,2,2013.23,1.8287517,.69217178,.22387203,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2014,HEIS,2014.23,National,1,.25651264,.79309064,2.0953843,2.09538426138701,.793090639569659,.256512637009702,14-Dec-25,2,1,N,,,,,2,2014.23,2.0953843,.79309064,.25651264,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2015,HEIS,2015.23,National,1,.28503647,.88128116,2.3283879,2.32838793837981,.881281163195137,.285036468518687,14-Dec-25,2,1,N,,,,,2,2015.23,2.3283879,.88128116,.28503647,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2016,HEIS,2016.23,National,1,.30457627,.94169468,2.4880034,2.48800341679792,.941694684569989,.304576267509776,14-Dec-25,2,1,N,,,,,2,2016.23,2.4880034,.94169468,.30457627,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2017,HEIS,2017.23,National,1,.32966559,1.0192663,2.6929515,2.69295147418606,1.01926632090791,.329665587697687,14-Dec-25,2,1,N,,,,,2,2017.23,2.6929515,1.0192663,.32966559,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2018,HEIS,2018.23,National,1,.41818149,1.2929415,3.4160146,3.41601456820614,1.2929414564203,.418181486375247,14-Dec-25,2,1,N,,,,,2,2018.23,3.4160146,1.2929415,.41818149,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2019,HEIS,2019.23,National,1,.56355545,1.7424114,4.6035363,4.60353626735213,1.74241144683395,.56355545341676,14-Dec-25,2,1,N,,,,,2,2019.23,4.6035363,1.7424114,.56355545,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2020,HEIS,2020.23,National,1,.76925813,2.3784069,6.2838673,6.28386729635927,2.3784068749956,.769258126307191,14-Dec-25,2,1,N,,,,,2,2020.23,6.2838673,2.3784069,.76925813,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2021,HEIS,2021.23,National,1,1.0785553,3.3346978,8.8104348,8.81043476611756,3.33469782717643,1.07855532596337,14-Dec-25,2,1,N,,,,,2,2021.23,8.8104348,3.3346978,1.0785553,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2022,HEIS,2022.23,National,1,1.5890713,4.9131209,12.980706,12.9807058398558,4.91312094220957,1.589071344377,14-Dec-25,2,1,N,,,,,2,2022.23,12.980706,4.9131209,1.5890713,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRN,"Iran, Islamic Rep.",2023,HEIS,2023.23,National,1,2.2358304,6.9127829,18.263911,18.263910601996,6.91278292354454,2.23583041877309,14-Dec-25,2,1,N,,,,,2,2023.23,18.264652,6.9130637,2.2359212,1,0,1,0,1,0,CPI_v13_M_v01_A
MNA,IRQ,Iraq,2006,IHSES,2006.85,National,1,.60855791,.65012004,.73020441,.730204410699623,.650120043937939,.608557911332615,14-Dec-25,0,1,N,,,,,2,2006.85,.73020441,.65012004,.60855791,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRQ,Iraq,2012,IHSES,2012,National,1,.88387897,.94424446,1.0605602,1.06056023807033,.944244458770795,.883878971237818,14-Dec-25,0,1,N,,,,,2,2012,1.0605602,.94424446,.88387897,0,0,0,0,0,0,CPI_v13_M_v01_A
MNA,IRQ,Iraq,2023,IHSES,2023,National,1,1.0957081,1.1705407,1.3147325,1.31473252346572,1.17054067792227,1.09570808765011,14-Dec-25,1,1,N,,,,,2,2023,1.3147325,1.1705407,1.0957081,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2003,EU-SILC,2003,National,1,.45119277,.51266833,.60118128,.601181275333099,.512668325832306,.451192767461217,14-Dec-25,0,1,N,,,,,2,2003,.60118128,.51266833,.45119277,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2004,EU-SILC,2004,National,1,.46544232,.52885939,.62016775,.620167752585294,.528859391498719,.465442315088946,14-Dec-25,0,1,N,,,,,2,2004,.62016775,.52885939,.46544232,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2005,EU-SILC,2005,National,1,.48399974,.54994528,.64489416,.644894155303444,.549945283567372,.483999736168937,14-Dec-25,0,1,N,,,,,2,2005,.64489416,.54994528,.48399974,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2006,EU-SILC,2006,National,1,.51636518,.58672056,.68801873,.688018734086176,.586720556706937,.516365178748298,14-Dec-25,0,1,N,,,,,2,2006,.68801873,.58672056,.51636518,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2007,EU-SILC,2007,National,1,.54244966,.61635908,.72277439,.722774390107473,.616359077926297,.542449658203335,14-Dec-25,0,1,N,,,,,2,2007,.72277439,.61635908,.54244966,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2008,EU-SILC,2008,National,1,.61131034,.69460211,.81452619,.814526193982918,.694602106468488,.611310336352672,14-Dec-25,0,1,N,,,,,2,2008,.81452619,.69460211,.61131034,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2009,EU-SILC,2009,National,1,.6846867,.77797609,.91229482,.912294816251887,.777976086920211,.68468669896138,14-Dec-25,0,1,N,,,,,2,2009,.91229482,.77797609,.6846867,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2010,EU-SILC,2010,National,1,.72163742,.81996139,.96152894,.961528938997212,.819961385393925,.721637417499113,14-Dec-25,0,1,N,,,,,2,2010,.96152894,.81996139,.72163742,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2011,EU-SILC,2011,National,1,.75051035,.85276829,1,1,.85276828615171,.750510346835442,14-Dec-25,0,1,N,,,,,2,2011,1,.85276829,.75051035,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2012,EU-SILC,2012,National,1,.78943104,.89699198,1.051859,1.05185897526655,.896991975611354,.789431044349275,14-Dec-25,0,1,N,,,,,2,2012,1.051859,.89699198,.78943104,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2013,EU-SILC,2013,National,1,.81999999,.93172598,1.0925899,1.0925898552212,.931725978303729,.819999991190949,14-Dec-25,0,1,N,,,,,2,2013,1.0925899,.93172598,.81999999,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2014,EU-SILC,2014,National,1,.83676587,.95077623,1.1149292,1.11492916140653,.950776230153212,.836765871624165,14-Dec-25,0,1,N,,,,,2,2014,1.1149292,.95077623,.83676587,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2015,EU-SILC,2015,National,1,.85043069,.9663029,1.1331365,1.13313653113793,.966302897634385,.850430690996236,14-Dec-25,0,1,N,,,,,2,2015,1.1331365,.9663029,.85043069,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2016,EU-SILC,2016,National,1,.8648619,.98270037,1.1523651,1.15236505587046,.982700373715768,.86486189776238,14-Dec-25,0,1,N,,,,,2,2016,1.1523651,.98270037,.8648619,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2017,EU-SILC,2017,National,1,.88008708,1,1.1726515,1.1726514883811,1,.880087075261995,14-Dec-25,0,1,N,,,,,2,2017,1.1726515,1,.88008708,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2018,EU-SILC,2018,National,1,.90369907,1.0268292,1.2041127,1.20411274578236,1.02682916255425,.903699074466097,14-Dec-25,0,1,N,,,,,2,2018,1.2041127,1.0268292,.90369907,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,ISL,Iceland,2019,EU-SILC,2019,National,1,.93093627,1.0577775,1.2404043,1.24040431575903,1.05777746248501,.930936273236486,14-Dec-25,0,1,N,,,,,2,,,,,1,1,1,1,1,1,CPI_v13_M_v01_A
MNA,ISR,Israel,1979,HES-LIS,1979,National,1,.00019558,.00020061,.00020631,.206312286928765,.200605923974171,.195575774523276,14-Dec-25,0,.001,N,,,,,2,1979,.20631229,.20060592,.19561434,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,1986,HES-LIS,1986,National,1,.15231031,.15622768,.16067168,160.671676799264,156.227681155628,152.310306389165,14-Dec-25,0,.001,N,,,,,2,1986,160.67168,156.22768,152.34034,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,1992,HES-LIS,1992,National,1,.39734639,.40756601,.41915949,.419159488524717,.407566014316319,.397346386089485,14-Dec-25,0,1,N,,,,,2,1992,.41915949,.40756601,.39742474,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,1997,HES-LIS,1997,National,1,.66047531,.67746253,.69673338,.696733384798074,.677462532657243,.660475308555694,14-Dec-25,0,1,N,,,,,2,1997,.69673338,.67746253,.66060555,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2001,HES-LIS,2001,National,1,.74893882,.7682013,.79005327,.790053272715919,.768201298726901,.748938820010343,14-Dec-25,0,1,N,,,,,2,2001,.79005327,.7682013,.74908651,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2002,HES-LIS,2002,National,1,.79217023,.81254461,.83565796,.835657958479588,.812544610806667,.792170233286275,14-Dec-25,0,1,N,,,,,2,2002,.83565796,.81254461,.79232644,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2003,HES-LIS,2003,National,1,.79773723,.81825479,.84153057,.841530571523297,.818254794059993,.797737234949611,14-Dec-25,0,1,N,,,,,2,2003,.84153057,.81825479,.79789454,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2004,HES-LIS,2004,National,1,.79469277,.81513203,.83831898,.838318977049434,.815132028632638,.794692772178969,14-Dec-25,0,1,N,,,,,2,2004,.83831898,.81513203,.79484948,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2005,HES-LIS,2005,National,1,.80513097,.82583869,.8493302,.849330200231068,.825838693918163,.805130970185762,14-Dec-25,0,1,N,,,,,2,2005,.8493302,.82583869,.80528974,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2006,HES-LIS,2006,National,1,.82174503,.84288007,.86685633,.866856325861313,.84288006686827,.821745034454803,14-Dec-25,0,1,N,,,,,2,2006,.86685633,.84288007,.82190708,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2007,HES-LIS,2007,National,1,.82548537,.84671661,.870802,.87080199696564,.846716605202291,.825485372433362,14-Dec-25,0,1,N,,,,,2,2007,.870802,.84671661,.82564815,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2008,HES-LIS,2008,National,1,.86306277,.88526049,.91044228,.910442282460036,.885260485533321,.863062773436954,14-Dec-25,0,1,N,,,,,2,2008,.91044228,.88526049,.86323296,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2009,HES-LIS,2009,National,1,.89202871,.91497142,.94099836,.94099836043686,.914971417183669,.892028710006569,14-Dec-25,0,1,N,,,,,2,2009,.94099836,.91497142,.89220461,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2010,HES-LIS,2010,National,1,.91603651,.93959669,.96632411,.966324114774875,.939596689991946,.916036509511762,14-Dec-25,0,1,N,,,,,2,2010,.96632411,.93959669,.91621715,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2011,HES-LIS,2011,National,1,.9479599,.97234114,1,1,.972341138574239,.947959898243015,14-Dec-25,0,1,N,,,,,2,2011,1,.97234114,.94814683,1,0,0,0,0,0,CPI_v13_M_v01_A
MNA,ISR,Israel,2012,HES-LIS,2012,National,1,.96387816,.98866881,1.0167921,1.01679212272446,.988668810303219,.963878157192178,14-Dec-25,0,1,N,,,,,2,2012,1.0167921,.98866881,.96406823,1,0,0,0,0,0,CPI_v13_M_v01_A
